Nad Padavkou
SURVEY NAME: nad_pad.pod30
SURVEY DATE: 01 08 2000 COMMENT: None(Length : 63.23m Surface : 0.0m Duplicate : 0.0m)
SURVEY TEAM:
Martin Budaj, Stacho Mudrak, Libor Stubna
DECLINATION:    0.00  FORMAT: DMMDUDRLLAaDdNF  CORRECTIONS:  0.00 0.00 0.00  CORRECTIONS2:  0.00 0.00 

                FROM                   TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

             [Lonne]52    [Lonne]53    17.64    7.20     -44.10     0.00     0.00     0.00     0.00  [ 9@nad_pad3 None - 10@nad_pad3 None ] 
             [Lonne]53    [Lonne]54    20.63    298.80   32.40     0.00     0.00     0.00     0.00  [ 10@nad_pad3 None - 11@nad_pad3 None ] 
             [Lonne]54    [Lonne]15    10.71    23.40    15.30     0.00     0.00     0.00     0.00  [ 11@nad_pad3 None - 99@padavka None ] 
             [Lonne]56    [Lonne]57    4.79     172.80   -58.50     0.00     0.00     0.00     0.00  [ 13@nad_pad3 None - 14@nad_pad3 None ] 
             [Lonne]57    [Lonne]58    26.61    0.00     -90.00     0.00     0.00     0.00     0.00  [ 14@nad_pad3 None - 15@nad_pad3 None ] 
             [Lonne]58    [Lonne]59    16.54    176.40   5.40     0.00     0.00     0.00     0.00  [ 15@nad_pad3 None - 16@nad_pad3 None ] 
             [Lonne]59    [Lonne]15    13.23    270.90   -14.40     0.00     0.00     0.00     0.00  [ 16@nad_pad3 None - 99@padavka None ] 

Dom Padavky, Klenotnica
SURVEY NAME: padavka.pod30
SURVEY DATE: 31 12 1986 COMMENT: None(Length : 175.9m Surface : 0.0m Duplicate : 0.0m)
SURVEY TEAM:
Evzen Janousek, Gabriela Rekosova, Stanislav Vanecek
DECLINATION:    0.00  FORMAT: DMMDUDRLLAaDdNF  CORRECTIONS:  0.00 0.00 0.00  CORRECTIONS2:  0.00 0.00 

                FROM                   TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

             [Lonne]1     [Lonne]2     61.35    304.00   -37.00     0.00     0.00     0.00     0.00  [ 86@padavka None - 87@padavka None ] 
             [Lonne]2     [Lonne]3     36.75    78.00    0.00     0.00     0.00     0.00     0.00  [ 87@padavka None - 88@padavka None ] 
             [Lonne]2     [Lonne]5     55.77    288.00   -9.00     0.00     0.00     0.00     0.00  [ 87@padavka None - 1087@padavka None ] 
             [Lonne]2     [Lonne]6     47.90    238.00   6.00     0.00     0.00     0.00     0.00  [ 87@padavka None - 90@padavka None ] 
             [Lonne]3     [Lonne]4     14.11    47.00    -41.00     0.00     0.00     0.00     0.00  [ 88@padavka None - 89@padavka None ] 
             [Lonne]6     [Lonne]7     27.56    222.00   4.00     0.00     0.00     0.00     0.00  [ 90@padavka None - 91@padavka None ] 
             [Lonne]7     [Lonne]8     23.29    263.00   20.00     0.00     0.00     0.00     0.00  [ 91@padavka None - 92@padavka None ] 
             [Lonne]8     [Lonne]9     9.51     258.00   0.00     0.00     0.00     0.00     0.00  [ 92@padavka None - 93@padavka None ] 
             [Lonne]8     [Lonne]14    19.69    288.00   11.00     0.00     0.00     0.00     0.00  [ 92@padavka None - 98@padavka None ] 
             [Lonne]9     [Lonne]10    16.40    150.00   37.00     0.00     0.00     0.00     0.00  [ 93@padavka None - 94@padavka None ] 
             [Lonne]10    [Lonne]11    20.01    269.00   -19.00     0.00     0.00     0.00     0.00  [ 94@padavka None - 95@padavka None ] 
